,BID
0,32674
1,32703
2,32718
3,32761
4,32977
5,32983
6,33004
7,33033
8,33046
9,33105
10,33111
11,33112
12,33134
13,33177
14,33200
15,33251
16,33276
17,33303
18,33322
19,33356
20,33367
21,33375
22,33416
23,33450
24,33452
25,33467
26,33479
27,33493
28,33502
29,33504
30,33518
31,33569
32,33575
33,33598
34,33627
35,33638
36,33663
37,33690
38,33704
39,33713
40,33746
41,33751
42,33762
43,33836
44,33840
45,33887
46,33890
47,33895
48,33908
49,34004
50,34033
51,34099
52,34104
53,34154
54,34230
55,34348
56,34351
57,34400
58,34417
59,34444
60,34535
61,34578
62,34618
63,34641
64,34653
65,34701
66,34800
67,34814
68,34830
69,34942
70,34950
71,35008
72,35067
73,35081
74,35135
75,35137
76,35154
77,35170
78,35175
79,35199
80,35226
81,35260
82,35268
83,35302
84,35327
85,35366
86,35398
87,35428
88,35448
89,35465
90,35565
91,35608
92,35625
93,35733
94,35736
95,35786
96,35860
97,35889
98,35958
99,36043
100,36267
101,36318
102,36372
103,36374
104,36381
105,36454
106,36465
107,36487
108,36538
109,36551
110,36552
111,36575
112,36586
113,36594
114,36656
115,36676
116,36695
117,36702
118,36710
119,36770
120,36794
121,36837
122,36863
123,36868
124,36874
125,36903
126,36940
127,36953
128,36970
129,36994
130,37142
131,37224
132,37229
133,37254
134,37310
135,37368
136,37388
137,37428
138,37469
139,37589
140,37625
141,37647
142,37694
143,37717
144,37753
145,37790
146,38058
147,38067
148,38129
149,38257
150,38258
151,38263
152,38297
153,38307
154,38323
155,38388
156,38442
157,38461
158,38550
159,38912
160,39023
161,39156
162,39245
163,39752
164,39853
165,40735
