,customer,weight,round,length
0,"[5, 7, 45, 136, 20, 44, 46, 12, 11, 101]","[1, 1, 2, 1, 1, 1, 2, 1, 1, 4]",0,3922.070100893
1,"[139, 51, 97, 98, 27, 26, 76, 103, 18, 142]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 5]",0,4045.380613905
2,"[0, 3, 111, 110, 102]","[4, 1, 4, 2, 4]",0,1823.5014209948
3,"[118, 106, 95, 22, 21, 138, 15, 14]","[2, 1, 1, 2, 1, 1, 1, 6]",0,5189.1196313810005
4,"[96, 47, 71, 89, 64, 24, 129, 74, 58, 105, 137]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2]",0,6718.38764464
5,[],[],1,0.0
6,[],[],1,0.0
7,"[2, 1, 9, 59, 142]","[7, 1, 5, 1, 1]",1,2341.186168351
8,[61],[12],1,903.934634556
9,"[36, 60]","[8, 1]",1,1860.4127954960002
