,customer,weight,round,length
0,"[77, 24, 59, 61, 32, 25, 85, 86, 58, 30, 31, 57]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1]",0,2503.861584448
1,"[35, 33, 62, 50, 60, 38, 37, 14, 17]","[1, 3, 1, 1, 2, 1, 1, 1, 4]",1,3432.9306002900003
2,"[51, 26, 3, 4, 15, 79, 39, 40, 78, 49, 67]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3]",2,5742.69139509
3,"[71, 94, 9, 63, 36, 16, 39]","[2, 1, 3, 2, 2, 1, 4]",3,5973.69111392
4,"[42, 46, 94, 45, 11, 74, 1, 64, 44]","[2, 1, 1, 1, 3, 3, 1, 2, 1]",4,3510.14616407
5,"[80, 43, 0, 84, 8, 21, 55, 81, 10, 66, 53, 34, 83]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",5,4190.39994553
6,"[5, 7, 6, 56, 20, 54, 73, 2, 65, 76]","[3, 1, 1, 1, 2, 1, 2, 2, 1, 1]",6,1196.942950365
7,"[72, 52, 75, 27, 12, 95, 29, 19, 28, 92, 13, 41, 22, 23]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,2164.388933858
8,"[93, 70, 88, 69, 90, 47, 48, 68, 82, 87]","[3, 1, 2, 1, 1, 1, 1, 1, 2, 2]",8,3791.25361158
9,"[91, 89, 18]","[2, 2, 1]",9,2855.54523443
