,BID
0,39709
1,39727
2,39858
3,39886
4,40031
5,40043
6,40069
7,40089
8,40145
9,40191
10,40216
11,40231
12,40279
13,40289
14,40314
15,40315
16,40326
17,40354
18,40358
19,40375
20,40379
21,40387
22,40405
23,40421
24,40432
25,40453
26,40458
27,40530
28,40537
29,40636
30,40675
31,40686
32,40748
33,40756
34,40898
35,40900
36,41004
37,41006
38,41067
39,41086
40,41118
41,41252
42,41257
43,41258
44,41269
45,41280
46,41287
47,41308
48,41309
49,41326
50,41338
51,41340
52,41358
53,41409
54,41413
55,41417
56,41441
57,41445
58,41503
59,41603
60,41615
61,41619
62,41663
63,41670
64,41730
65,41753
66,41764
67,41800
68,41858
69,41893
70,41906
71,41937
72,41947
73,41949
74,41988
75,41990
76,42032
77,42037
78,42047
79,42052
80,42073
81,42094
82,42116
83,42126
84,42127
85,42133
86,42150
87,42156
88,42161
89,42166
90,42168
91,42174
92,42195
93,42204
94,42205
95,42218
96,42232
97,42240
98,42249
99,42253
100,42273
101,42279
102,42286
103,42298
104,42317
105,42325
106,42326
107,42343
108,42441
109,42442
110,42443
111,42444
112,42543
113,42589
114,42643
115,42673
116,42677
117,42688
118,42699
119,42715
120,42729
121,42746
122,42749
123,42758
124,42767
125,42772
126,42789
127,42805
128,42815
129,42829
130,42847
131,42858
132,42872
133,42878
134,42881
135,42884
136,42892
137,42896
138,42904
139,42907
140,42909
141,42910
142,42914
143,42917
144,42920
145,42923
146,42929
147,42930
148,42934
149,42938
150,42943
151,42944
152,42945
153,42946
154,42948
155,42950
156,42952
157,42953
158,42954
159,42955
160,42956
161,42957
162,42961
163,42963
164,42965
165,42966
166,42971
167,42976
168,42983
169,42987
170,42989
171,42993
172,42995
173,43002
174,43004
175,43008
176,43009
177,43011
178,43012
179,43014
180,43019
181,43025
182,43027
183,43033
184,43034
185,43043
186,43053
187,43056
188,43066
189,43069
190,43073
191,43074
192,43082
193,43094
194,43096
195,43097
196,43099
197,43107
198,43109
199,43116
200,43123
201,43125
202,43126
203,43128
204,43133
205,43136
206,43141
207,43142
208,43145
209,43146
210,43159
211,43160
212,43169
213,43173
214,43185
215,43197
216,43206
217,43225
218,43229
219,43231
220,43236
221,43238
222,43251
223,43257
224,43265
225,43277
226,43283
227,43291
228,43295
229,43316
230,43321
231,43326
232,43333
233,43344
234,43349
235,43352
236,43353
237,43366
238,43377
239,43382
240,43385
241,43388
242,43396
243,43406
244,43408
245,43416
246,43419
247,43423
248,43450
249,43451
250,43490
251,43497
252,43579
253,43580
254,43589
255,43605
256,43614
257,43654
258,43660
259,43668
260,43690
261,43693
262,43707
263,43708
264,43722
265,43748
266,43757
267,43778
268,43787
269,43800
270,43825
271,43833
272,43838
273,43853
274,43877
275,43892
276,43923
277,43924
278,43928
279,43929
280,43978
281,43980
282,43982
283,43984
284,43985
285,43988
286,43992
287,44016
288,44020
289,44028
290,44030
291,44057
292,44059
293,44063
294,44065
295,44072
296,44073
297,44078
298,44090
299,44113
300,44114
301,44127
302,44133
303,44140
304,44143
305,44144
306,44149
307,44150
308,44167
309,44171
310,44175
311,44187
312,44195
313,44198
314,44203
315,44208
316,44210
317,44215
318,44216
319,44220
320,44228
321,44259
322,44266
323,44281
324,44288
325,44295
326,44297
327,44300
328,44306
329,44311
330,44312
331,44313
332,44323
333,44324
334,44329
335,44331
336,44335
337,44337
338,44340
339,44341
340,44350
341,44352
342,44361
343,44363
344,44365
345,44368
346,44370
347,44374
348,44377
349,44378
350,44386
351,44387
352,44391
353,44394
354,44398
355,44399
356,44402
357,44403
358,44405
359,44407
360,44409
361,44410
362,44411
363,44412
364,44416
365,44419
366,44420
367,44422
368,44426
369,44427
370,44428
371,44431
372,44435
373,44437
374,44438
375,44439
376,44441
377,44442
378,44444
379,44445
380,44448
381,44449
382,44451
383,44456
384,44457
385,44463
386,44464
387,44465
388,44470
389,44474
390,44475
391,44476
392,44479
393,44481
394,44484
395,44486
396,44487
397,44488
398,44489
399,44491
400,44492
401,44494
402,44496
403,44498
404,44501
405,44505
406,44506
407,44507
408,44508
409,44510
410,44512
411,44515
412,44516
413,44517
414,44518
415,44523
416,44524
417,44528
418,44529
419,44530
420,44531
421,44533
422,44539
423,44540
424,44542
425,44547
426,44554
427,44555
428,44559
429,44562
430,44563
431,44568
432,44575
433,44576
434,44577
435,44588
436,44594
437,44595
438,44599
439,44600
440,44601
441,44603
442,44604
443,44605
444,44606
445,44607
446,44609
447,44613
448,44614
449,44615
450,44616
451,44619
452,44620
453,44621
454,44622
455,44624
456,44625
457,44626
458,44632
