,customer,weight,round,length
0,"[236, 237, 260, 259, 29, 190, 33, 172, 263, 38, 232, 132]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0,3614.7423686820002
1,"[27, 160, 23, 178, 84, 91, 209, 88, 157, 92]","[1, 2, 1, 1, 1, 2, 2, 1, 2, 2]",0,2819.466940914
2,"[222, 188, 187, 22, 250, 66, 18, 81, 255, 131]","[1, 1, 1, 2, 2, 1, 2, 1, 2, 2]",1,3186.9505142420003
3,"[19, 76, 75, 77, 226, 227, 153, 152, 31, 264, 271, 159, 217, 150]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4867.916983863301
4,"[211, 185, 112, 113, 85, 253, 254, 55, 251, 79, 110, 62]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1]",2,5547.108513863
5,"[168, 238, 266, 169, 170, 137, 125, 181, 230, 229, 121]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3]",2,6357.729770425
6,"[138, 63, 243, 10, 4, 129, 203, 213, 50, 212]","[1, 2, 2, 1, 1, 2, 1, 3, 1, 1]",3,7531.456992828699
7,"[182, 216, 133, 166, 235, 234, 257, 258, 231, 28, 181]","[3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",3,5895.777578383999
8,"[174, 147, 148, 196, 71, 208, 207, 216, 177, 176, 240, 202, 241]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",4,7512.7350261933
9,"[141, 142, 163, 61, 149, 46, 122, 126, 13]","[1, 1, 1, 1, 3, 1, 3, 3, 1]",4,5925.0483822894
10,"[69, 275, 146, 144, 200, 197, 57, 198, 214, 49]","[1, 3, 1, 2, 1, 1, 2, 1, 1, 2]",5,7912.328912893999
11,"[274, 218, 221, 219, 171, 242]","[2, 1, 1, 1, 6, 4]",5,6546.589907109001
12,[],[],6,0.0
13,"[70, 145, 279, 99, 281]","[3, 1, 3, 1, 1]",6,7400.017384210999
