,customer,weight,round,length
0,"[206, 6, 7, 29, 172, 58, 169, 219, 241, 165, 53, 19, 54, 20]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4032.8767454360004
1,"[95, 94, 93, 97, 182, 155, 148, 192, 189, 190, 130, 8, 173]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,4915.888512240001
2,"[154, 147, 30, 25, 144, 87, 4]","[1, 1, 2, 2, 3, 5, 1]",2,5704.25622553
3,"[23, 44, 70, 204, 205, 28, 26, 88, 18, 128, 131]","[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1]",3,5932.439207282
4,"[210, 181, 92, 246, 243, 163, 237, 217, 126]","[2, 3, 2, 1, 1, 2, 2, 1, 1]",4,7195.361087507999
5,"[162, 161, 215, 89, 75, 242, 117, 118, 129, 216]","[1, 1, 4, 1, 1, 1, 1, 1, 2, 2]",5,7104.420605948001
6,"[111, 110, 65, 149, 86, 208, 196, 197, 109, 91, 90, 184, 233, 158]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",6,9906.287145405
7,"[185, 140, 24, 138, 184, 229, 253, 222, 38]","[3, 2, 2, 2, 1, 1, 1, 1, 2]",7,10224.017661573998
8,"[152, 37, 250, 72, 63, 221, 122, 123, 218, 183, 83, 230, 213, 159]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",8,11057.733393408998
9,"[115, 57, 114, 202, 203, 11, 10, 248, 239, 51]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 2]",9,10417.430116721
