,BID
0,31203
1,31307
2,31374
3,31383
4,31392
5,31453
6,31566
7,31644
8,31663
9,31678
10,31706
11,31710
12,31724
13,31745
14,31746
15,31753
16,31772
17,31781
18,31808
19,31809
20,31824
21,31826
22,31849
23,31860
24,31862
25,31906
26,31940
27,31958
28,31983
29,31989
30,32013
31,32014
32,32058
33,32083
34,32107
35,32110
36,32125
37,32161
38,32166
39,32213
40,32221
41,32234
42,32237
43,32250
44,32267
45,32284
46,32296
47,32342
48,32363
49,32367
50,32368
51,32401
52,32491
53,32495
54,32647
55,32743
56,32744
57,32777
