,BID
0,26549
1,26622
2,26664
3,26676
4,26720
5,26763
6,26794
7,26797
8,26799
9,26816
10,26820
11,26837
12,26858
13,26891
14,26931
15,27019
16,27057
17,27063
18,27097
19,27123
20,27128
21,27170
22,27184
23,27214
24,27254
25,27261
26,27271
27,27320
28,27348
29,27405
30,27412
31,27433
32,27461
33,27471
34,27504
35,27517
36,27527
37,27535
38,27552
39,27568
40,27571
41,27573
42,27576
43,27593
44,27618
45,27638
46,27650
47,27678
48,27688
49,27707
50,27720
51,27737
52,27757
53,27791
54,27805
55,27807
56,27813
57,27843
58,27874
59,27878
60,27925
61,27942
62,27946
63,27976
64,28001
65,28022
66,28076
67,28082
68,28102
69,28103
70,28108
71,28142
72,28217
73,28229
74,28278
75,28292
76,28349
77,28363
78,28378
79,28424
80,28462
81,28471
82,28507
83,28518
84,28562
85,28570
86,28591
87,28595
88,28635
89,28643
90,28676
91,28680
92,28705
93,28769
94,28783
95,28804
96,28821
97,28891
98,28970
99,28983
100,29030
101,29039
102,29151
103,29229
104,29296
105,29375
106,29423
