,customer,weight,round,length
0,"[23, 60, 68, 5, 15, 21, 20, 57, 9, 59, 53, 8]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,3889.733738499001
1,"[50, 40, 17, 32]","[2, 1, 11, 1]",0,5406.8471686719995
2,"[42, 63, 47, 64, 66, 34, 45, 44]","[1, 3, 3, 1, 2, 2, 2, 1]",0,4235.520603888001
3,"[25, 29, 28, 71, 73, 11, 48]","[1, 1, 1, 1, 1, 1, 9]",0,5214.0520020279
4,"[75, 1, 2, 74]","[12, 1, 1, 1]",0,4643.297880939
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[37, 19]","[1, 1]",1,3171.750638846
9,[],[],1,0.0
