,BID
0,31767
1,31857
2,31877
3,31937
4,31942
5,31966
6,32015
7,32089
8,32113
9,32281
10,32387
11,32424
12,32493
13,32537
14,32591
15,32627
16,32633
17,32637
18,32672
19,32680
20,32738
21,32741
22,32748
23,32759
24,32766
25,32801
26,32832
27,32865
28,32885
29,32894
30,32930
31,32942
32,32966
33,32970
34,33037
35,33045
36,33082
37,33103
38,33108
39,33144
40,33163
41,33183
42,33226
43,33252
44,33264
45,33302
46,33306
47,33330
48,33354
49,33365
50,33408
51,33421
52,33456
53,33473
54,33489
55,33507
56,33585
57,33647
58,33670
59,33678
60,33718
61,33811
62,33942
63,34124
64,34126
65,34141
66,34168
67,34239
68,34258
69,34269
70,34291
71,34333
72,34371
73,34395
74,34407
75,34422
76,34480
77,34507
78,34554
79,34570
80,34601
81,34608
82,34627
83,34658
84,34665
85,34694
86,34708
87,34718
88,34749
89,34768
90,34774
91,34776
92,34779
93,34795
94,34799
95,34805
96,34820
97,34821
98,34827
99,34828
100,34838
101,34891
102,34908
103,34914
104,34916
105,34921
106,34960
107,34962
108,34984
109,35029
110,35040
111,35055
112,35073
113,35085
114,35104
115,35125
116,35134
117,35147
118,35159
119,35162
120,35164
121,35185
122,35203
123,35217
124,35261
125,35295
126,35322
127,35328
128,35338
129,35353
130,35377
131,35429
132,35500
133,35568
134,35587
135,35618
136,35621
137,35734
138,35741
139,35798
140,35816
141,35895
142,35903
143,35911
144,35917
145,35929
146,35935
147,35939
148,35946
149,35967
150,35972
151,35977
152,35989
