,customer,weight,round,length
0,"[236, 263, 172, 33, 27, 92, 157, 132, 38, 88, 209]","[2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1]",0,3199.877269405
1,"[232, 209, 91, 84, 178, 23, 160, 190, 29, 259, 260, 237]","[2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1,4558.846998928999
2,"[264, 159, 217, 188, 222, 150, 81, 255, 131, 19, 226, 227, 153]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",2,5365.674405790999
3,"[18, 66, 250, 22, 187, 271, 31, 152, 77, 75, 76]","[2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1]",3,5521.4396961253
4,"[168, 266, 169, 170, 229, 121, 251, 113, 85, 185]","[1, 2, 2, 1, 1, 3, 2, 1, 1, 1]",4,6926.931151579999
5,"[230, 181, 137, 125, 79, 110, 62, 55, 254, 253, 112, 211, 238]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",5,8787.342115647
6,"[181, 231, 258, 10, 4, 129, 212, 213, 203, 182, 133]","[2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1]",6,8999.379204966
7,"[50, 216, 182, 257, 234, 235, 166, 28, 138, 63, 243]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2]",7,9585.865342487
8,"[241, 202, 177, 216, 147, 141, 142, 61, 126, 122]","[2, 1, 1, 1, 1, 1, 1, 1, 3, 3]",8,8281.0602043354
9,"[176, 240, 71, 208, 207, 196, 163, 148, 174, 149, 46, 13]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1]",9,8452.777698611
10,"[144, 200, 198, 197, 274, 275, 219, 242]","[2, 1, 1, 1, 2, 3, 1, 4]",10,7566.235944368
11,"[171, 221, 218, 69, 57, 146, 214, 49]","[6, 1, 1, 1, 2, 1, 1, 2]",11,10082.600600133002
12,"[281, 99, 279, 145, 70]","[1, 1, 3, 1, 3]",12,7400.017384211
