,customer,weight,round,length
0,"[66, 40, 67, 192, 69, 71, 68, 141, 47, 222, 147]","[1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2]",0,2696.2441653707
1,"[165, 166, 17, 16, 214, 112, 193, 195, 64, 218]","[1, 2, 1, 2, 1, 1, 3, 1, 1, 2]",1,4709.879400463
2,"[194, 15, 114, 214, 220, 120, 48, 148, 143, 219, 204, 140, 205]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",2,7373.6717155794
3,"[85, 168, 21, 116, 117, 220, 97, 119, 93, 94, 95, 91]","[1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,5751.571504434301
4,"[87, 167, 158, 217, 154, 24, 153, 149, 152, 98, 75]","[1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1]",4,5547.3573402646
5,"[96, 157, 156, 216, 115, 108, 100, 101, 86, 72, 13]","[2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1]",5,6773.8105567641005
6,"[22, 163]","[1, 14]",6,5062.01019012
7,"[102, 81, 202, 60, 53, 163, 90]","[1, 3, 1, 1, 2, 1, 6]",7,11591.695112479998
8,"[223, 90, 82, 83, 28, 206, 136]","[1, 9, 1, 1, 1, 1, 1]",8,8559.898801185002
9,"[131, 179, 180, 182, 181, 178, 186, 38, 197, 106, 5, 4]","[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",9,12073.5458103602
