,BID
0,11622
1,11628
2,11635
3,11644
4,11715
5,11731
6,11739
7,11749
8,11794
9,11828
10,11837
11,11844
12,11850
13,11857
14,11858
15,11864
16,11876
17,11909
18,11921
19,11929
20,11937
21,11946
22,11956
23,11965
24,11977
25,11989
26,11991
27,11999
28,12000
29,12015
30,12030
31,12033
32,12045
33,12046
34,12050
35,12065
36,12067
37,12070
38,12080
39,12087
40,12099
41,12113
42,12116
43,12119
44,12145
45,12151
46,12158
47,12159
48,12167
49,12183
50,12191
51,12196
52,12200
53,12208
54,12224
55,12231
56,12245
57,12256
58,12257
59,12278
60,12285
61,12286
62,12289
63,12290
64,12296
65,12353
66,12368
67,12371
68,12372
69,12375
70,12385
71,12392
72,12393
73,12394
74,12420
75,12424
76,12429
77,12440
78,12481
79,12484
80,12497
81,12503
82,12529
83,12530
84,12534
85,12555
86,12560
87,12564
88,12571
89,12593
90,12622
91,12640
