,customer,weight,round,length
0,"[122, 97, 99, 115, 49, 41, 50, 37, 47, 46, 123, 104, 34]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0,2273.3401443927996
1,"[60, 11, 23, 68, 27, 28, 74, 113, 110, 109, 1, 108, 157]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]",0,7878.703002286999
2,"[10, 55, 121, 155, 57, 58, 8, 9, 124, 105]","[1, 1, 1, 1, 1, 1, 3, 4, 1, 1]",0,2763.6822717419
3,"[140, 76, 77, 132, 133, 70, 71, 73, 26, 156, 24, 12]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1]",0,9292.418484470001
4,"[94, 98, 96, 95, 69, 32, 33, 29, 144, 45, 128, 35]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2]",1,11411.903244469802
5,"[42, 83, 43, 7, 103, 6, 4, 117, 118, 143]","[1, 1, 3, 3, 2, 1, 1, 1, 1, 1]",1,4258.8862314828
6,"[16, 15, 87, 88, 89, 102, 91, 92, 14, 120, 17, 18, 52]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1,4551.1895465
7,"[93, 86, 85, 151, 152, 53, 62]","[3, 1, 1, 1, 3, 1, 5]",1,3996.2090296448
8,"[19, 20]","[1, 2]",2,4314.173380548
9,[],[],2,0.0
10,[],[],2,0.0
11,[],[],2,0.0
