,customer,weight,round,length
0,"[223, 208, 183, 48, 101, 100, 98, 219, 52, 60, 239, 59, 58]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,4883.0376592532
1,"[216, 131, 207, 134, 170, 236, 237, 1, 39, 224, 210, 211]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3]",0,4865.054256128999
2,"[51, 65, 64, 22, 66, 53, 147, 206]","[4, 2, 1, 1, 3, 1, 2, 1]",0,2575.0139535028
3,"[119, 107, 30, 111, 37, 36, 35, 83]","[2, 1, 1, 2, 2, 1, 5, 1]",0,3276.7377992845
4,"[15, 202, 140, 90, 142, 144, 154, 153, 155, 151, 171, 138, 227]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",0,4119.079120805
5,"[133, 136, 6, 7, 8, 235, 234, 12, 11, 9, 10]","[2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1]",1,6397.452808632401
6,"[89, 248, 249, 250, 253, 252, 29, 160, 32, 255, 27, 256, 121]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,5045.0424992056
7,"[242, 241, 156, 240, 110, 109, 115, 114, 112, 106, 55, 113, 38]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,7062.4731833734
8,"[62, 174, 63, 61, 99, 44, 96, 97, 167, 47, 46, 45, 189]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,4857.6345910344
9,"[157, 247, 71, 177, 245, 244, 21, 158, 25, 214]","[2, 1, 2, 1, 2, 1, 1, 2, 2, 1]",1,3531.2443242734
10,[],[],2,0.0
11,[],[],2,0.0
12,[],[],2,0.0
13,"[124, 196, 123, 78, 75, 33, 260, 169, 233, 232, 5]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2]",2,9713.265813273601
14,"[19, 18, 159, 73, 168]","[1, 2, 1, 1, 4]",2,7171.300872767
