,customer,weight,round,length
0,"[57, 7, 19, 85, 67, 139, 82, 138, 38, 89, 133]","[1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1]",0,4522.277576357
1,"[63, 103, 116, 1, 70, 26, 3, 41, 6, 110, 36, 111, 108, 90]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4278.1576482844
2,"[64, 95, 128, 49, 87, 88, 34]","[1, 1, 4, 5, 1, 1, 2]",0,2778.9541956751
3,"[37, 11, 80, 21]","[1, 1, 1, 12]",0,1464.1325076010003
4,[21],[15],0,1060.942500246
5,"[105, 50, 83, 68, 51, 107, 106, 100, 0, 102, 134, 33, 24]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,9092.473222071
6,[109],[10],1,2245.55853682
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
