,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],1,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],2,33.8146687494
5,[35],[15],2,33.8146687494
6,"[35, 92]","[7, 8]",3,228.824482946
7,[35],[15],3,33.8146687494
8,[92],[15],4,195.0098141966
9,[92],[15],4,195.0098141966
10,[92],[15],5,195.0098141966
11,[92],[15],5,195.0098141966
12,"[181, 92]","[1, 14]",6,450.4293381193
13,"[157, 99, 101, 100, 33, 34, 105, 49, 140, 41, 132, 106]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2]",6,3495.947203954
14,"[146, 23, 147, 138, 161, 162, 24]","[2, 2, 1, 1, 5, 1, 3]",7,5805.357458039
15,"[150, 151, 42, 155, 48, 153, 30, 29, 98, 116]","[1, 2, 3, 1, 1, 2, 1, 1, 2, 1]",7,4367.075991659
16,"[186, 163, 85]","[1, 1, 1]",8,3138.4097320781
17,[],[],8,0.0
