,customer,weight,round,length
0,"[17, 55, 21, 20, 12, 90, 53, 19, 11, 18, 75]","[1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1]",0,2286.319265868
1,"[43, 65, 5, 66, 87, 4, 16, 78, 76, 84]","[1, 1, 1, 2, 2, 2, 1, 1, 3, 1]",1,2026.678641252
2,"[52, 81, 84, 77, 44, 49, 13, 82, 3, 89, 88, 54, 56]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",2,3941.7192871899997
3,"[68, 32, 89, 34, 48, 47, 46, 31, 36, 6, 33, 27]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",3,1929.403790755
4,"[86, 67, 23, 8, 29, 58, 63, 37, 59, 57, 60]","[1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1]",4,1602.607514468
5,"[28, 35, 62, 2, 85, 38, 22, 45, 61, 42, 39]","[2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1]",5,4240.0971045900005
6,"[7, 64]","[1, 14]",6,2324.9800515899997
7,"[15, 64, 30, 14, 80, 40, 24]","[1, 1, 6, 2, 1, 1, 3]",7,1686.3951414419998
8,"[91, 30, 83, 9, 26, 51, 25]","[1, 9, 1, 1, 1, 1, 1]",8,2346.312746956
9,"[73, 10, 79, 74, 50, 69, 71, 72, 70, 41, 1, 0]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1]",9,1239.977730178
