,BID
0,21299
1,21347
2,21382
3,21388
4,21400
5,21463
6,21529
7,21598
8,21615
9,21692
10,21775
11,21784
12,21810
13,21907
14,21916
15,21926
16,21992
17,21993
18,22034
19,22060
20,22079
21,22115
22,22127
23,22138
24,22193
25,22213
26,22233
27,22238
28,22279
29,22311
30,22314
31,22358
32,22361
33,22416
34,22417
35,22433
36,22445
37,22447
38,22499
39,22510
40,22524
41,22587
42,22596
43,22614
44,22616
45,22625
46,22636
47,22667
48,22716
49,22733
50,22756
51,22774
52,22778
53,22780
54,22787
55,22819
56,22845
57,22853
58,22861
59,22874
60,22925
61,22938
62,22965
63,22976
64,22997
65,23015
66,23036
67,23037
68,23049
69,23067
70,23075
71,23092
72,23124
73,23126
74,23168
75,23175
76,23176
77,23195
78,23207
79,23252
80,23260
81,23275
82,23282
83,23318
84,23336
85,23343
86,23360
87,23366
88,23379
89,23404
90,23413
91,23420
92,23438
93,23452
94,23468
95,23477
96,23507
97,23536
98,23540
99,23542
100,23551
101,23593
102,23594
103,23606
104,23610
105,23628
106,23646
107,23668
108,23670
109,23680
110,23683
111,23698
112,23712
113,23736
114,23787
115,23789
116,23819
117,23837
118,23847
119,23894
120,23923
121,23948
122,24021
123,24025
124,24037
125,24050
126,24118
127,24141
128,24171
129,24209
130,24318
131,24345
132,24426
133,24446
134,24464
135,24486
136,24498
137,24522
138,24560
