,task,distance
0,"[0, 4, 6, 9, 12, 15, 18, 21]",7655.053982161399
1,"[1, 5, 7, 10, 13, 16, 19, 22]",7885.224620148199
2,"[2, 3, 8, 11, 14, 17, 20, 23]",10959.8459157484
