,BID
0,29977
1,29981
2,30024
3,30030
4,30172
5,30344
6,30357
7,30451
8,30471
9,30543
10,30556
11,30565
12,30655
13,30676
14,30841
15,30862
16,30885
17,30900
18,30924
19,30931
20,30961
21,31004
22,31007
23,31036
24,31037
25,31046
26,31056
27,31064
28,31087
29,31088
30,31101
31,31118
32,31141
33,31143
34,31176
35,31178
36,31189
37,31192
38,31214
39,31236
40,31243
41,31271
42,31272
43,31277
44,31285
45,31291
46,31296
47,31304
48,31341
49,31361
50,31367
51,31368
52,31389
53,31404
54,31406
55,31414
56,31425
57,31447
58,31459
59,31467
60,31481
61,31493
62,31496
63,31509
64,31518
65,31528
66,31539
67,31565
68,31573
69,31588
70,31601
71,31606
72,31627
73,31631
74,31652
75,31673
76,31674
77,31686
78,31700
79,31720
80,31723
81,31737
82,31757
83,31768
84,31770
85,31776
86,31783
87,31819
88,31833
89,31853
90,31876
91,31888
92,31925
93,31947
94,31957
95,31960
96,31987
97,32018
98,32048
99,32073
100,32075
101,32080
102,32108
103,32156
104,32177
105,32192
106,32210
107,32271
108,32336
109,32348
110,32399
111,32510
112,32514
