,customer,weight,round,length
0,[93],[15],0,957.326432592
1,"[79, 14, 67, 92, 148, 71, 42, 43, 60, 45, 160, 41, 59]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,5027.509250003001
2,"[109, 34, 89, 147, 88, 87, 10, 86, 114, 65, 11, 9, 77]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,3502.1805493959996
3,"[106, 107, 103, 6, 7, 95, 94, 25, 26, 156, 51, 54]","[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1]",0,5317.363480420001
4,"[96, 146, 100, 99, 21, 97, 98, 0, 73, 121, 116, 123]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2]",0,3912.428189538
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[119, 135, 126, 125, 50, 142, 133, 48, 153, 69, 157, 91, 85]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",1,9235.041287586
9,[],[],1,0.0
