,customer,weight,round,length
0,"[54, 118, 30, 31, 119, 33, 69, 34, 40, 35]","[2, 1, 2, 2, 1, 2, 2, 1, 1, 1]",0,2355.434144246
1,"[104, 32, 5, 49, 84, 72, 83, 108, 78, 128, 85]","[1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1]",0,2207.9983312252
2,"[103, 102, 1, 4, 46, 2, 22, 125, 81, 65, 66]","[1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1]",0,2344.3391738599003
3,"[48, 100, 42, 99, 98, 97, 45, 77, 122, 29]","[1, 1, 2, 1, 1, 1, 2, 3, 2, 1]",0,2288.6441165473
4,"[93, 15, 16, 56, 89, 92, 10, 94, 68, 58, 67]","[1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1]",0,2844.3962711129
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[45, 121, 120, 106, 107, 131, 8, 14]","[1, 1, 1, 3, 1, 1, 2, 1]",1,4812.438806686099
