,customer,weight,round,length
0,"[35, 36, 179, 105, 145, 150, 143, 134, 77, 42, 79, 45]","[1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0,2917.729266156
1,"[144, 149, 60, 68, 67, 65, 64, 62, 33, 167, 47, 95, 96]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,2902.0489817156995
2,"[59, 21, 73, 74, 81, 80, 75, 175, 139, 183, 38, 101, 104]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",0,3737.3036080710003
3,"[103, 163, 162, 189, 82, 160, 191, 157, 158, 182, 55, 56, 54, 44]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2924.7408348919007
4,"[61, 147, 30, 164, 48, 124, 126, 172, 92, 155, 166, 94]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1]",0,3283.972175793001
5,"[109, 85, 84, 192, 129, 130, 50, 128, 51]","[3, 1, 1, 2, 2, 1, 1, 1, 2]",1,3356.8772700245
6,"[187, 18, 78, 19, 4, 3, 174, 0, 5, 2]","[2, 1, 1, 2, 1, 1, 3, 1, 1, 2]",1,4591.567215220899
7,"[156, 41, 125, 24, 14, 13, 108]","[1, 1, 2, 1, 4, 2, 1]",1,5562.55115596
8,"[112, 113, 114, 16, 170, 117, 116, 121]","[4, 2, 1, 1, 2, 1, 1, 3]",1,3263.233861021
9,[],[],1,0.0
