,customer,weight,round,length
0,"[36, 44, 69, 47, 102, 19, 53]","[5, 1, 1, 1, 3, 1, 3]",0,4034.140285267
1,"[26, 95, 97, 96, 109, 54, 52, 51, 55, 50]","[2, 1, 1, 1, 1, 3, 3, 1, 1, 1]",0,2324.1517586046007
2,"[111, 64, 133, 79, 132, 138, 136, 104, 131, 130, 113, 40]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2]",0,3872.6893833509994
3,"[10, 82, 81, 80, 27, 127, 41, 128, 129, 110, 9]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1]",0,3412.2604967320003
4,"[20, 21, 49, 85, 108, 88, 89, 91, 93, 101, 24, 99]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",0,5463.971094132
5,[],[],1,0.0
6,"[134, 141, 135, 28, 1, 0, 29, 31, 63, 57]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3741.212390316
7,[],[],1,0.0
8,"[139, 107, 105, 76, 71, 106, 43, 115, 60, 67, 66, 142]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2]",1,5331.0855676775
9,[],[],1,0.0
