,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,"[100, 42, 155, 153, 152, 28, 29, 97, 98, 105, 181]","[1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,3959.4858371970004
2,[35],[15],0,33.8146687494
3,"[157, 23, 146, 35]","[1, 2, 2, 10]",0,2248.7760350367003
4,[35],[15],1,33.8146687494
5,"[35, 92]","[1, 14]",1,228.824482946
6,"[178, 92]","[1, 14]",1,1386.4184367663001
7,[35],[15],1,33.8146687494
8,[],[],2,0.0
9,"[138, 163, 186, 164, 161, 24, 41]","[1, 1, 1, 2, 5, 3, 1]",2,3488.3913782881
10,[106],[2],2,996.3172108
11,"[15, 160, 173, 80, 7, 8, 10, 166, 112, 125, 175, 176, 129]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",2,5891.257891440999
