,customer,weight,round,length
0,"[143, 103, 43, 104, 164, 150, 151, 38, 118, 117]","[1, 1, 2, 1, 1, 1, 1, 5, 1, 1]",0,2325.1781732
1,"[147, 70, 148, 90, 153]","[1, 1, 1, 11, 1]",0,1764.1657151855002
2,"[130, 131, 24, 25, 182, 181, 28, 179, 176, 79, 80, 149, 51, 138]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,3856.768354708
3,"[63, 90, 125, 122, 42, 124, 123]","[3, 7, 1, 1, 1, 1, 1]",0,2551.549755974
4,"[94, 113, 23, 93, 40, 96, 95, 41, 121]","[1, 7, 1, 1, 1, 1, 1, 1, 1]",0,2284.149246029
5,"[165, 110, 67, 163, 69, 161, 68, 135, 174, 60, 152]","[1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1]",1,7445.6265025659995
6,"[48, 14, 83, 84, 154, 155, 32, 89, 87, 31, 30]","[1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1]",1,6071.016685943699
7,[],[],1,0.0
8,"[51, 52, 20, 44]","[1, 1, 12, 1]",1,4872.361158511
9,"[134, 132, 160, 20, 140, 56]","[2, 1, 1, 7, 1, 3]",1,6196.410754114
