,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,"[35, 92]","[7, 8]",1,228.824482946
5,[35],[15],1,33.8146687494
6,[35],[15],1,33.8146687494
7,[35],[15],1,33.8146687494
8,[92],[15],2,195.0098141966
9,[92],[15],2,195.0098141966
10,[92],[15],2,195.0098141966
11,[92],[15],2,195.0098141966
12,[],[],3,0.0
13,"[92, 24, 41, 49, 132]","[7, 3, 1, 2, 1]",3,2063.2200311863003
14,"[106, 129, 178, 71, 150, 23, 146, 147, 99, 157, 181]","[2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1]",3,5687.253111091
15,[92],[14],3,195.0098141966
