,customer,weight,round,length
0,"[67, 65, 69, 48, 63, 62, 49, 61, 17, 44, 45, 47, 76]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",0,1978.1758289845
1,"[18, 96, 84, 98, 53, 51, 19, 26, 25]","[1, 4, 1, 1, 1, 3, 1, 2, 1]",0,2779.6522566579997
2,"[59, 34, 29, 72, 28, 37, 83, 80, 81, 75]","[1, 1, 1, 1, 1, 1, 1, 2, 3, 3]",0,3145.5357680958004
3,"[15, 13, 22, 23, 12, 32, 30, 0, 5, 4, 58]","[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2]",0,2803.1683534249996
4,"[68, 41, 1, 94, 2, 95, 93, 31, 90, 91, 54, 56, 55, 87]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,3056.5755470977
5,[],[],1,0.0
6,[],[],1,0.0
7,[36],[1],1,2311.21793364
8,[],[],1,0.0
9,[],[],1,0.0
