,CID
0,1396
1,1397
2,1398
3,1399
4,1400
5,1401
6,1402
7,1403
8,1404
9,1405
10,9269
11,9270
12,11841
13,11842
14,11843
15,11845
16,11846
17,11847
18,11965
19,11966
20,12333
21,12446
22,12447
23,12448
24,12600
25,16837
26,16838
27,16839
28,16840
29,16841
30,18850
31,18852
32,18853
33,18897
34,18899
35,18900
36,18901
37,18902
38,18903
39,18904
40,18905
41,19110
42,19111
43,19112
44,19113
45,19114
46,19115
47,19116
48,19117
49,19665
50,25738
51,25775
52,25778
53,25898
54,26232
55,26233
56,26234
57,32895
58,33434
59,33435
60,33436
61,33437
62,33438
63,33439
64,33440
65,33442
66,38330
67,38331
68,40298
69,40724
70,40915
71,47978
72,47979
73,47984
74,47985
75,48236
76,48247
77,48440
78,48500
79,54889
80,54890
81,54976
82,55151
83,55152
84,55424
85,55425
86,55574
87,55575
88,55601
89,59397
90,59398
91,59399
92,60925
93,60926
94,61407
95,61408
96,61756
97,61757
98,61793
