,customer,weight,round,length
0,"[60, 132, 88, 134, 130, 133, 121]","[7, 1, 1, 1, 1, 1, 3]",0,5415.515422704999
1,[24],[15],0,3194.36313284
2,"[79, 24, 149, 66, 120]","[1, 10, 2, 1, 1]",0,8044.0774527402
3,"[57, 56, 31, 72, 15, 13, 60]","[5, 1, 1, 1, 1, 3, 3]",1,14373.771699302
4,[60],[15],1,4124.18169072
5,"[141, 81, 94, 93, 137, 107, 108, 11, 51, 50, 12, 1, 111]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,8694.327038590001
6,"[18, 101, 123, 124, 62, 53, 35, 54, 52, 82, 55, 144, 96, 143]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,30261.282029829992
7,"[89, 49, 102, 122, 105, 106, 17]","[2, 3, 1, 5, 2, 1, 1]",2,8827.820337512
8,"[116, 7, 77, 84, 9, 5, 70, 29, 75, 26, 27, 95]","[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2]",2,12413.408926751003
9,[],[],3,0.0
10,"[100, 64, 4, 37, 3]","[1, 1, 1, 1, 1]",3,21616.801331820996
11,[],[],3,0.0
