,customer,weight,round,length
0,"[75, 4, 88, 84]","[9, 4, 1, 1]",0,2694.824390454
1,"[30, 31, 73, 23, 74, 25, 3, 87]","[2, 1, 1, 3, 1, 4, 1, 2]",0,2994.4717009339997
2,"[56, 26, 52, 41, 90, 91, 44, 48]","[3, 3, 3, 1, 1, 2, 1, 1]",0,1964.0918901866
3,"[69, 38, 95, 16, 107, 79, 80, 20, 77, 13, 45, 46]","[2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0,4258.9786823737
4,"[51, 50, 21, 82, 27, 83, 92, 19, 18, 8, 49, 9, 99]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,2823.8902712103
5,"[23, 96, 97, 103, 12, 104, 105, 59]","[5, 3, 1, 1, 1, 1, 1, 2]",1,7717.55071817
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[71, 15, 11, 106, 57, 102, 66, 65, 64, 63]","[1, 1, 3, 3, 1, 1, 1, 1, 1, 1]",1,7950.867248699399
