,customer,weight,round,length
0,"[203, 204, 165, 35, 5, 4, 36, 173, 174, 58, 136, 135]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,2215.396837277
1,"[160, 171, 104, 105, 106, 139, 112, 40, 6, 147, 175, 205]","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3772.2608550759996
2,"[121, 159, 57, 59, 151, 107, 199, 176, 166, 7, 180, 111, 207]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",2,5449.823892123999
3,"[62, 113, 8, 196, 110, 115, 143, 15, 151]","[1, 1, 1, 2, 1, 1, 1, 6, 1]",3,4376.6827241539995
4,"[212, 211, 69, 67, 42, 80, 141, 26, 164, 47, 109, 168, 198, 197, 120]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,5770.3892373654
5,"[179, 66, 68, 210, 182, 181, 119, 16, 188, 154]","[2, 1, 1, 2, 1, 2, 1, 1, 1, 3]",5,5525.7962094878
6,"[34, 33, 189, 153, 122, 55, 64, 186, 209, 156]","[1, 2, 5, 1, 1, 1, 1, 1, 1, 1]",6,6364.1369893791
7,"[82, 132, 131, 51, 71, 184, 101, 100, 83, 84, 156]","[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1]",7,8361.862519518
8,"[19, 117, 116, 10, 149, 9, 126, 178, 50, 73, 92, 61, 183, 185]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8,8051.235197332001
9,"[3, 108, 72, 187, 93, 96, 1, 95, 89, 195, 194]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9,8331.612533301999
