,customer,weight,round,length
0,"[1, 2, 0]","[1, 1, 13]",0,1655.2905085490002
1,[0],[15],1,1634.522375464
2,[0],[15],2,1634.522375464
3,[0],[15],3,1634.522375464
4,[0],[15],4,1634.522375464
5,[0],[15],5,1634.522375464
6,[0],[15],6,1634.522375464
7,[0],[15],7,1634.522375464
8,[0],[15],8,1634.522375464
9,[0],[15],9,1634.522375464
10,[0],[15],10,1634.522375464
11,[0],[15],11,1634.522375464
12,[0],[15],12,1634.522375464
13,[0],[15],13,1634.522375464
14,[0],[15],14,1634.522375464
15,[0],[15],15,1634.522375464
16,[0],[15],16,1634.522375464
17,[0],[15],17,1634.522375464
18,[0],[15],18,1634.522375464
19,[0],[15],19,1634.522375464
20,[0],[15],20,1634.522375464
21,[0],[15],21,1634.522375464
22,[0],[15],22,1634.522375464
23,[0],[15],23,1634.522375464
24,[0],[15],24,1634.522375464
25,[0],[15],25,1634.522375464
26,[0],[15],26,1634.522375464
