,customer,weight,round,length
0,"[66, 67, 104, 40, 106, 89, 49, 38, 39, 30, 13]","[2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2]",0,2955.3539467946002
1,"[65, 37, 28, 29, 53, 54, 55, 56]","[3, 2, 1, 3, 3, 1, 1, 1]",0,1981.3180279008998
2,"[61, 15, 7, 44, 102, 45, 75, 46, 26, 47, 86]","[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2]",0,3423.732033933
3,"[52, 108, 51, 50, 82, 69, 97, 98, 19]","[1, 2, 1, 1, 4, 1, 3, 1, 1]",0,2868.8637645578
4,"[88, 100, 58, 4, 3, 14]","[3, 3, 4, 1, 2, 2]",0,3165.79120695
5,[3],[3],1,2229.40456216
6,"[68, 81, 23, 34, 24, 17, 18, 41, 42, 35, 109, 105]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1,4590.6102163307005
7,"[96, 2, 10, 8, 57]","[6, 1, 2, 1, 3]",1,8094.966701055
8,[96],[15],1,4390.02449024
9,[],[],1,0.0
