,customer,weight,round,length
0,"[202, 138, 153, 155, 154, 144, 90, 236, 237, 223, 1, 39, 224, 140]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4695.439698035999
1,"[206, 51, 53, 58, 52, 65, 147, 131, 101, 216]","[1, 4, 1, 2, 1, 1, 2, 1, 1, 1]",0,3464.809938017
2,"[15, 227, 211, 210, 83, 119, 30, 107, 37, 36]","[1, 2, 3, 1, 1, 2, 1, 1, 2, 1]",0,4176.3100250095
3,"[89, 142, 136, 171, 151, 111, 110, 38, 35]","[1, 1, 2, 1, 1, 2, 1, 1, 5]",1,6393.608978392001
4,"[22, 242, 64, 65, 66, 60, 240, 156, 239, 59, 183, 208]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]",1,4755.616524573799
5,"[170, 133, 134, 207, 48, 45, 189, 100, 98, 97, 219]","[1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1]",1,4326.384794544801
6,"[55, 106, 113, 112, 114, 115, 109, 241, 63, 62, 174, 157]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2]",2,7249.663144524499
7,"[248, 249, 250, 253, 27, 255, 256, 121, 167, 46, 47, 44, 96]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,5988.7147149318
8,"[177, 71, 247, 245, 244, 21, 158, 25, 214, 61, 99]","[1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1]",2,4700.4691582304
9,"[10, 9, 8, 7, 5, 6, 232, 169, 168]","[1, 1, 1, 1, 2, 1, 1, 3, 4]",3,4942.3049052069
10,"[260, 33, 75, 78, 123, 196, 124, 11, 12, 234, 233, 235]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",3,9343.0931333515
11,"[252, 29, 32, 73, 160, 159, 18, 19]","[1, 1, 1, 1, 1, 1, 2, 1]",3,5782.551620207199
