,BID
0,16391
1,16815
2,16902
3,17012
4,17058
5,17166
6,17425
7,17472
8,17511
9,19341
10,19388
11,19925
12,20027
13,20034
14,20037
15,20039
16,20065
17,20105
18,20120
19,20613
20,20697
21,21943
22,22898
23,23657
24,23920
25,23935
26,23943
27,24110
28,24162
29,24173
30,24356
31,24396
32,24402
33,24488
34,24981
35,25255
36,26104
37,26127
38,26624
39,26746
40,26917
41,27268
42,27325
43,27326
44,27327
45,27328
46,27329
47,27333
48,27334
49,27335
50,27336
51,27339
52,27342
53,27343
54,27344
55,27345
56,27349
57,27360
58,27365
59,27371
60,27373
61,27378
62,27398
63,27431
64,27434
65,27452
66,27468
67,27611
68,27765
69,27796
70,28101
71,28140
72,28236
73,28585
74,29438
75,29471
76,29528
77,29531
78,29558
79,29577
80,29614
81,29703
82,29719
83,29746
84,29843
85,29851
86,29928
87,29949
88,29994
89,30068
90,30113
91,30281
92,30292
93,30351
94,30358
95,30440
96,30454
97,30533
98,30591
99,30617
100,30735
101,30744
102,30894
103,31106
104,31233
105,31387
106,31451
107,31473
108,31515
109,31569
110,31634
111,31694
112,31697
113,31780
114,31788
115,31800
116,31829
117,31880
118,31931
119,31951
120,32049
121,32121
122,32236
123,32321
124,32385
125,32427
126,32448
127,32528
128,32584
129,32645
130,32658
131,32776
132,32819
133,33104
134,33146
135,33149
136,33173
137,33175
138,33182
139,33228
140,33233
141,33253
142,33300
143,33312
144,33390
145,33439
146,33499
147,33579
148,33588
149,33644
