,customer,weight,round,length
0,"[60, 61, 63, 27, 10, 30, 117]","[2, 3, 3, 1, 1, 4, 1]",0,1807.782193234
1,"[122, 34, 33, 139, 137, 136, 42, 43, 123, 104, 106, 124]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,5192.7271282781
2,"[133, 65, 173, 151, 96, 57, 95, 167, 165, 40]","[3, 1, 1, 2, 1, 1, 1, 3, 1, 1]",0,4914.649590464
3,"[112, 146, 113, 72, 114, 50, 74, 148, 77, 103, 102, 157, 49, 158]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1902.6790739175
4,"[9, 3, 152, 2, 105, 1, 85, 171, 120, 73]","[1, 2, 1, 1, 1, 1, 2, 2, 2, 2]",0,4396.5169641669
5,"[59, 118, 26, 98, 25]","[1, 1, 1, 1, 1]",1,1453.0117796328
6,"[142, 52, 164, 163, 162, 32, 161, 160, 54, 78]","[2, 1, 2, 1, 2, 1, 2, 2, 1, 1]",1,5581.020107180999
7,"[143, 154, 20, 22, 141, 23, 144, 145, 21]","[3, 1, 2, 1, 1, 1, 2, 1, 3]",1,4194.9836245939
8,"[111, 75, 76, 147, 48, 19, 92]","[1, 1, 5, 3, 1, 3, 1]",1,4258.1254424
9,"[90, 18, 17, 16, 108, 89, 107, 150, 149, 11, 91, 140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2]",1,4094.3622259780004
