,customer,weight,round,length
0,[11],[15],0,179.658640815
1,"[40, 38, 25, 55, 110, 100, 19, 97, 78, 108]","[2, 2, 2, 1, 3, 1, 1, 1, 1, 1]",0,7553.355227368999
2,[11],[15],0,179.658640815
3,[11],[15],0,179.658640815
4,[11],[15],0,179.658640815
5,[11],[15],1,179.658640815
6,[11],[15],1,179.658640815
7,[11],[15],1,179.658640815
8,[11],[15],1,179.658640815
9,[11],[15],1,179.658640815
10,[],[],2,0.0
11,[],[],2,0.0
12,[],[],2,0.0
13,"[22, 81, 53, 46, 70]","[1, 1, 1, 1, 1]",2,3839.5864445879997
14,[],[],2,0.0
