,BID
0,19728
1,19784
2,19839
3,19856
4,19981
5,20036
6,20067
7,20124
8,20127
9,20128
10,20151
11,20157
12,20189
13,20211
14,20217
15,20248
16,20267
17,20272
18,20293
19,20303
20,20309
21,20338
22,20346
23,20358
24,20360
25,20363
26,20406
27,20409
28,20412
29,20428
30,20434
31,20435
32,20491
33,20494
34,20497
35,20524
36,20542
37,20544
38,20559
39,20560
40,20582
41,20591
42,20608
43,20635
44,20639
45,20663
46,20685
47,20705
48,20721
49,20727
50,20735
51,20738
52,20741
53,20748
54,20763
55,20799
56,20800
57,20802
58,20830
59,20834
60,20856
61,20859
62,20867
63,20875
64,20880
65,20881
66,20890
67,20913
68,20918
69,20928
70,20941
71,20946
72,20970
73,20975
74,20988
75,20989
76,20998
77,21004
78,21011
79,21031
80,21032
81,21037
82,21038
83,21046
84,21057
85,21058
86,21064
87,21071
88,21073
89,21075
90,21106
91,21118
92,21130
93,21136
94,21138
95,21139
96,21147
97,21155
98,21165
99,21175
100,21179
101,21199
102,21202
103,21203
104,21232
105,21233
106,21245
107,21251
108,21266
109,21268
110,21270
111,21280
112,21301
113,21308
114,21312
115,21314
116,21324
117,21339
118,21345
119,21357
120,21363
121,21377
122,21380
123,21392
124,21408
125,21426
126,21444
127,21454
128,21462
129,21470
130,21476
131,21489
132,21530
133,21553
134,21564
135,21567
136,21568
137,21609
138,21612
139,21634
140,21638
141,21641
142,21654
143,21684
144,21709
145,21717
146,21734
147,21736
148,21745
149,21764
150,21783
151,21797
152,21822
153,21831
154,21839
155,21850
156,21860
157,21876
158,21878
159,21880
160,21895
161,21901
162,21904
163,21914
164,21946
165,21955
166,21962
167,21966
168,21974
169,21976
170,21989
171,21995
172,21998
173,22009
174,22026
175,22028
176,22037
177,22039
178,22047
179,22048
180,22055
181,22059
182,22078
183,22083
184,22085
185,22136
186,22151
187,22152
188,22159
189,22167
190,22169
191,22189
192,22219
193,22270
194,22277
195,22349
196,22370
197,22379
198,22403
199,22506
