,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,"[35, 92]","[7, 8]",1,228.824482946
5,[35],[15],1,33.8146687494
6,[35],[15],1,33.8146687494
7,[35],[15],1,33.8146687494
8,[92],[15],2,195.0098141966
9,[92],[15],2,195.0098141966
10,[92],[15],2,195.0098141966
11,[92],[15],2,195.0098141966
12,"[116, 153, 155, 42, 150, 151, 23, 146, 147]","[1, 2, 1, 3, 1, 2, 2, 2, 1]",3,4251.814514366
13,"[181, 92]","[1, 14]",3,450.4293381193
14,"[41, 24, 161, 138, 140, 129, 49]","[1, 3, 5, 1, 1, 2, 2]",3,3438.1142761540004
15,"[157, 99, 101, 100, 98, 32, 33, 34, 105, 106, 132]","[1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1]",3,3112.281246011
16,[],[],4,0.0
17,"[162, 186, 85, 29, 30, 48]","[1, 1, 1, 1, 1, 1]",4,5429.4002176162
18,[],[],4,0.0
19,[],[],4,0.0
