,customer,weight,round,length
0,"[9, 28, 92, 93, 52, 142, 0, 25, 26, 91]","[3, 1, 1, 2, 2, 1, 1, 1, 2, 1]",0,12235.83191715
1,"[44, 45, 47, 56, 50, 75, 76, 17, 14, 13, 73, 11, 70]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",0,7659.658353077
2,"[41, 155, 154, 120, 6, 5, 123, 4, 2, 10, 88, 8, 40]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0,3957.3374227045997
3,"[136, 61, 19, 68, 81]","[9, 1, 1, 3, 1]",0,2076.812281326
4,"[128, 146, 34, 153, 148, 150, 140, 151, 152, 138, 149, 87, 72, 85]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,9457.531986696
5,"[101, 134, 58, 57, 110, 108, 143, 144, 145, 97, 124, 1, 77]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",1,5073.647463034999
6,[],[],1,0.0
7,[],[],1,0.0
8,"[106, 69, 22, 62, 59, 130, 135]","[2, 1, 1, 1, 1, 1, 1]",1,3371.5421040300002
9,[],[],1,0.0
