,customer,weight,round,length
0,"[8, 11]","[39, 86]",0,275.0895034957
1,[11],[125],1,179.658640815
2,"[11, 13, 70, 71, 73, 111, 72, 44, 43, 35, 0, 113, 46, 116, 45, 53, 79, 78, 81, 22, 47, 67, 108, 97, 16, 69, 19, 77, 84, 100, 76, 29, 30, 110, 56, 55, 61, 92, 38, 23, 25, 24, 65, 15, 40, 39, 7]","[25, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2, 7, 1]",2,14171.596564715199
