,BID
0,5493
1,5549
2,5571
3,5587
4,5609
5,5648
6,5659
7,5692
8,5712
9,5729
10,5738
11,5746
12,5752
13,5758
14,5769
15,5794
16,5813
17,5821
18,5825
19,5830
20,5840
21,5842
22,5851
23,5896
24,5901
25,5908
26,5922
27,5923
28,5952
29,5956
30,5957
31,6040
32,6053
33,6148
34,6167
35,6180
36,6194
37,6293
38,6319
39,6331
40,6341
41,6361
42,6370
43,6420
44,6431
45,6449
46,6466
47,6468
48,6479
49,6514
50,6521
51,6534
52,6559
53,6567
54,6577
55,6580
56,6586
57,6595
58,6601
59,6610
60,6621
61,6627
62,6640
63,6656
64,6667
65,6669
66,6692
67,6706
68,6708
69,6714
70,6719
71,6731
72,6740
73,6741
74,6743
75,6746
76,6751
77,6754
78,6765
79,6776
80,6787
81,6790
82,6798
83,6813
84,6830
85,6836
86,6839
87,6842
88,6847
89,6856
90,6870
91,6885
92,6886
93,6887
94,6888
95,6898
96,6900
97,6919
98,6931
99,6935
100,6947
101,6950
102,6980
103,6989
104,7000
105,7023
106,7026
107,7034
108,7045
109,7067
110,7080
111,7083
112,7095
113,7097
114,7104
115,7107
116,7111
117,7118
118,7138
119,7167
120,7199
121,7205
122,7206
123,7217
124,7241
125,7245
126,7257
127,7262
128,7267
129,7271
130,7274
131,7291
132,7320
133,7321
134,7332
135,7336
136,7341
137,7350
138,7364
139,7365
140,7380
141,7383
142,7384
143,7389
144,7397
145,7413
146,7434
147,7439
148,7441
149,7444
150,7448
151,7459
152,7481
153,7484
154,7486
155,7493
156,7516
157,7520
158,7523
159,7528
160,7534
161,7546
162,7557
163,7560
164,7563
165,7569
166,7572
167,7588
168,7593
169,7598
170,7609
171,7624
172,7637
173,7649
174,7652
175,7654
176,7655
177,7664
178,7699
179,7708
180,7709
181,7718
182,7723
183,7727
184,7738
185,7740
186,7746
187,7780
188,7784
189,7787
190,7790
191,7800
192,7803
193,7810
194,7814
195,7817
196,7821
197,7822
198,7824
199,7826
200,7832
201,7835
202,7840
203,7848
204,7852
205,7853
206,7857
207,7859
208,7862
209,7868
210,7869
211,7873
212,7877
213,7882
214,7883
215,7884
216,7886
217,7898
218,7900
219,7903
220,7916
221,7921
222,7944
223,7950
224,7953
225,7960
226,7964
227,7978
228,7981
229,7983
230,7984
231,8014
232,8016
233,8018
234,8025
235,8036
236,8037
237,8040
238,8045
239,8052
240,8070
241,8071
242,8076
243,8101
244,8109
245,8111
246,8117
247,8128
248,8158
249,8160
250,8162
251,8168
252,8174
253,8185
254,8188
255,8191
256,8192
257,8199
258,8200
259,8201
260,8219
261,8223
262,8238
263,8253
264,8277
265,8301
266,8315
267,8335
268,8357
269,8368
270,8385
271,8415
272,8428
273,8446
274,8456
275,8475
276,8523
277,8576
278,8599
279,8618
280,8624
281,8639
282,8656
283,8664
284,8678
285,8682
286,8696
287,8735
288,8744
289,8763
290,8773
291,8775
292,8793
293,8805
294,8826
295,8850
296,8863
297,8895
298,8917
299,8927
300,8953
301,8955
302,8971
303,8973
304,8976
305,9019
306,9023
307,9030
308,9032
309,9042
310,9045
311,9052
312,9064
313,9068
314,9074
315,9079
316,9087
317,9100
318,9102
319,9103
320,9104
321,9110
322,9112
323,9115
324,9116
325,9118
326,9121
327,9122
328,9130
329,9132
330,9137
331,9140
332,9144
333,9148
334,9154
335,9164
336,9167
337,9169
338,9178
339,9179
340,9185
341,9186
342,9187
343,9194
344,9196
345,9201
346,9206
347,9210
348,9219
349,9220
350,9221
351,9224
352,9228
353,9247
354,9248
355,9255
356,9269
357,9302
358,9310
359,9314
360,9325
361,9330
362,9364
363,9385
364,9409
365,9454
