,BID
0,35712
1,35843
2,35875
3,35948
4,35970
5,36021
6,36070
7,36071
8,36243
9,36248
10,36294
11,36296
12,36305
13,36326
14,36339
15,36354
16,36386
17,36412
18,36438
19,36445
20,36506
21,36513
22,36514
23,36518
24,36523
25,36576
26,36646
27,36659
28,36684
29,36707
30,36818
31,36825
32,36838
33,36847
34,36853
35,36859
36,36862
37,36871
38,36887
39,36888
40,36991
41,36996
42,37004
43,37051
44,37097
45,37109
46,37218
47,37232
48,37293
49,37337
50,37386
51,37414
52,37425
53,37435
54,37439
55,37460
56,37461
57,37463
58,37464
59,37479
60,37506
61,37507
62,37544
63,37545
64,37546
65,37548
66,37557
67,37570
68,37572
69,37586
70,37613
71,37616
72,37623
73,37641
74,37645
75,37651
76,37659
77,37678
78,37688
79,37691
80,37697
81,37716
82,37729
83,37730
84,37735
85,37737
86,37746
87,37751
88,37754
89,37757
90,37759
91,37773
92,37777
93,37781
94,37787
95,37794
96,37811
97,37816
98,37825
99,37826
100,37830
101,37847
102,37853
103,37855
104,37857
105,37868
106,37870
107,37885
108,37892
109,37897
110,37899
111,37916
112,37918
113,37938
114,37945
115,37950
116,37957
117,37960
118,37964
119,37966
120,37975
121,37985
122,37988
123,37999
124,38003
125,38006
126,38008
127,38016
128,38018
129,38021
130,38037
131,38045
132,38049
133,38053
134,38076
135,38086
136,38088
137,38109
138,38116
139,38130
140,38144
141,38147
142,38169
143,38174
144,38244
145,38342
146,38390
147,38404
