,BID
0,35670
1,35677
2,35689
3,35700
4,35706
5,35784
6,35801
7,35844
8,35872
9,35883
10,35914
11,36104
12,36182
13,36273
14,36277
15,36475
16,36477
17,36536
18,36587
19,36599
20,36622
21,36627
22,36632
23,36642
24,36651
25,36658
26,36660
27,36668
28,36670
29,36693
30,36711
31,36746
32,36768
33,36772
34,36781
35,36795
36,36805
37,36812
38,36849
39,36850
40,36854
41,36861
42,36869
43,36902
44,36912
45,36928
46,36932
47,36948
48,36961
49,36968
50,36980
51,36986
52,36992
53,37003
54,37015
55,37023
56,37028
57,37031
58,37080
59,37083
60,37094
61,37099
62,37105
63,37111
64,37118
65,37135
66,37143
67,37145
68,37147
69,37155
70,37169
71,37174
72,37175
73,37205
74,37209
75,37227
76,37231
77,37234
78,37244
79,37269
80,37274
81,37288
82,37290
83,37291
84,37302
85,37315
86,37318
87,37343
88,37498
89,37605
