,BID
0,25357
1,25462
2,25564
3,25657
4,25738
5,26058
6,26141
7,26317
8,26413
9,26435
10,26478
11,26487
12,26492
13,26496
14,26515
15,26520
16,26525
17,26543
18,26552
19,26554
20,26579
21,26590
22,26598
23,26629
24,26633
25,26643
26,26667
27,26675
28,26708
29,26721
30,26733
31,26749
32,26762
33,26841
34,26910
35,26916
36,26927
37,26961
38,26985
39,26988
40,26993
41,27024
42,27025
43,27044
44,27132
45,27156
46,27193
47,27205
48,27245
49,27273
50,27281
51,27285
52,27337
53,27446
54,27483
55,27494
56,27526
57,27538
58,27649
59,27703
60,27706
61,27725
62,27728
63,27732
64,27758
65,27760
66,27778
67,27801
68,27838
69,27871
70,27909
71,27915
72,27923
73,27955
74,27975
75,27979
76,28018
77,28021
78,28035
79,28040
80,28064
81,28071
82,28085
83,28086
84,28119
85,28122
86,28132
87,28162
88,28169
89,28174
90,28179
91,28191
92,28210
93,28214
94,28220
95,28261
96,28264
97,28302
98,28306
99,28313
100,28331
101,28339
102,28368
103,28370
104,28407
105,28442
106,28456
107,28457
108,28464
109,28467
110,28519
111,28554
112,28557
113,28563
114,28587
115,28601
116,28621
117,28640
118,28673
119,28720
120,28724
121,28747
122,28800
123,28805
124,28806
125,28809
126,28826
127,28858
128,28889
129,28957
130,28963
131,29049
132,29084
133,29340
134,29465
135,30042
136,30066
137,30156
138,30274
139,30463
140,30523
141,30535
142,30694
143,30715
144,30737
145,30765
146,30778
147,30968
148,31075
149,31084
150,31097
151,31134
152,31222
153,31511
154,31593
155,31811
156,31812
157,31844
158,31878
159,31883
160,31929
161,31930
162,31991
163,32008
164,32009
165,32012
166,32023
167,32037
168,32056
169,32104
170,32109
171,32135
172,32151
173,32215
174,32231
175,32233
176,32258
177,32310
178,32324
179,32334
180,32343
181,32377
182,32409
183,32411
184,32428
185,32454
186,32507
187,32511
188,32562
189,32613
190,32621
191,32626
192,32639
193,32659
194,32704
195,32723
196,32785
197,32800
198,32810
199,32814
200,32818
201,32821
202,32823
203,32827
204,32887
205,32889
206,32910
207,32911
208,32921
209,32935
210,32993
211,33030
212,33063
213,33066
214,33071
215,33159
216,33198
217,33245
218,33261
219,33320
220,33326
221,33335
222,33347
223,33348
224,33386
225,33547
226,33623
227,33629
228,33640
229,33666
230,33727
231,33729
232,33737
233,33752
234,33763
235,33764
236,33770
237,33786
238,33815
239,33817
240,33860
241,33875
242,33928
243,33930
244,33972
245,33988
246,34015
247,34025
248,34035
249,34037
250,34057
251,34075
252,34118
253,34119
254,34120
255,34152
256,34175
257,34187
258,34197
259,34209
260,34243
261,34246
262,34263
263,34325
264,34334
265,34341
266,34342
267,34346
268,34364
269,34369
270,34378
271,34382
272,34439
273,34446
274,34497
275,34506
276,34536
277,34544
278,34560
279,34565
280,34607
281,34640
282,34642
283,34648
284,34652
