,customer,weight,round,length
0,"[23, 38, 92, 61, 84, 76, 77, 110, 39]","[2, 2, 1, 1, 1, 1, 1, 3, 3]",0,2000003792.0369332
1,"[30, 19, 16, 67, 108, 8]","[1, 1, 1, 1, 1, 10]",1,2000002537.0082963
2,[8],[15],2,2000000000.0
3,"[11, 43, 78]","[13, 1, 1]",3,2000001406.8805487
4,[11],[15],4,2000000000.0
5,[11],[15],5,2000000000.0
6,[11],[15],6,2000000000.0
7,[11],[15],7,2000000000.0
8,[11],[15],8,2000000000.0
9,[11],[15],9,2000000000.0
10,[11],[15],10,2000000000.0
11,"[81, 53, 45, 113, 0, 72, 73, 13]","[1, 1, 1, 1, 1, 1, 2, 1]",11,2000002389.4869266
