,customer,weight,round,length
0,"[177, 147, 145, 132, 99, 100, 128, 103, 149, 150, 175]","[1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2]",0,3149.1466877253993
1,"[101, 105, 144, 104, 67, 68, 146, 119, 126, 65, 53]","[1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1]",0,3062.5286729166
2,"[58, 69, 60, 61, 70, 114, 52, 113, 73, 74, 111, 132]","[1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1]",1,5263.8241393319995
3,"[173, 46, 131, 55, 41, 43, 2, 1, 96, 97]","[4, 1, 2, 2, 1, 1, 1, 1, 1, 1]",1,3502.0493599839997
4,"[143, 107, 3, 121, 137, 6, 54, 51]","[3, 4, 3, 1, 1, 1, 1, 1]",2,12060.445918895999
5,"[31, 34, 115, 87, 71, 86, 62, 182, 162, 83, 85, 30]","[1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1]",2,9677.997699083999
6,"[15, 141, 38, 158, 117, 125, 23, 94, 29, 161, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1]",3,18915.411451466003
7,[57],[15],3,8729.13493398
8,[],[],4,0.0
9,[5],[1],4,10388.59014704
