,customer,weight,round,length
0,"[46, 75, 118, 119, 20, 101, 22, 102, 29, 103, 68, 127, 78, 87, 90]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2740.1051573750005
1,"[30, 112, 88, 109, 49, 16, 10, 97, 9, 110]","[1, 1, 1, 6, 1, 1, 1, 1, 1, 1]",0,3531.3773862852
2,"[84, 79, 92, 63, 129, 23, 26, 27, 28, 0, 71, 59, 81, 40]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3595.174779309
3,"[38, 43, 77, 126, 125, 124, 19, 123, 117, 122, 65]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4]",0,2899.4949429935004
4,"[136, 61, 62, 134, 104, 105, 85, 17]","[3, 3, 1, 2, 1, 3, 1, 1]",0,2587.7757590730002
5,"[98, 116, 137, 115, 54]","[1, 1, 2, 1, 4]",1,3735.6945554880003
6,"[48, 47, 36, 96, 106, 95, 50]","[4, 2, 1, 2, 1, 4, 1]",1,5058.6507502
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
