,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,[35],[15],0,33.8146687494
5,[35],[15],1,33.8146687494
6,[92],[15],1,195.0098141966
7,"[35, 92]","[7, 8]",1,228.824482946
8,[92],[15],1,195.0098141966
9,[35],[15],1,33.8146687494
10,"[92, 181]","[14, 1]",2,450.4293381193
11,[92],[15],2,195.0098141966
12,[92],[15],2,195.0098141966
13,"[132, 41, 24, 161, 138, 140, 129, 49, 157]","[1, 1, 3, 3, 1, 1, 2, 2, 1]",2,3588.646051996
14,"[106, 178, 15, 176, 36, 151, 23, 146, 147, 99]","[2, 1, 1, 1, 2, 2, 2, 2, 1, 1]",2,4958.930489273001
15,[],[],3,0.0
16,[],[],3,0.0
17,[],[],3,0.0
18,"[163, 186]","[1, 1]",3,2634.6613895820997
19,[],[],3,0.0
