,customer,weight,round,length
0,[6],[15],0,221.10299396
1,[6],[15],1,221.10299396
2,[6],[15],2,221.10299396
3,"[6, 0]","[2, 13]",3,857.1506604880001
4,"[42, 0, 41]","[2, 12, 1]",4,2007.6291857679998
5,"[24, 7, 42]","[12, 2, 1]",5,2871.999135764
6,[24],[15],6,1435.693510688
7,"[14, 15, 13, 21, 4, 5, 45, 46, 47, 52, 9, 51, 34, 11, 44]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,5023.2971791480995
8,"[13, 43, 54, 3, 2, 10, 20, 19, 23]","[1, 1, 2, 2, 1, 1, 1, 1, 5]",8,8524.335165657
9,[23],[15],9,3595.16342082
10,"[27, 18, 55, 16, 17, 25, 23]","[4, 1, 1, 1, 1, 1, 3]",10,7958.356898426001
