,customer,weight,round,length
0,"[2, 77, 1, 124, 97, 145, 144, 143, 108, 110, 57, 101]","[2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,5023.117585663
1,"[120, 81, 136, 154, 155, 41]","[1, 1, 9, 2, 1, 1]",0,1379.2716109753003
2,"[44, 45, 47, 56, 28, 52, 92, 50, 75, 76, 9]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3]",0,6759.913605958
3,"[17, 14, 13, 73, 70, 11, 8, 88, 10, 40, 123, 4, 5, 6]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4266.417382125001
4,"[135, 130, 134, 58, 59, 62, 22, 61, 19, 69, 106, 68]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3]",0,3853.9738041284
5,"[85, 72, 87, 149, 138, 152, 151, 140, 150, 148, 153, 34, 146, 128]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,9457.531986696
6,[],[],1,0.0
7,[],[],1,0.0
8,"[93, 142, 0, 25, 26, 91]","[2, 1, 1, 1, 2, 1]",1,11643.760451827
9,[],[],1,0.0
