,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,[35],[15],0,33.8146687494
5,[35],[15],1,33.8146687494
6,[92],[15],1,195.0098141966
7,"[35, 92]","[7, 8]",1,228.824482946
8,[92],[15],1,195.0098141966
9,[35],[15],1,33.8146687494
10,[92],[15],2,195.0098141966
11,[92],[14],2,195.0098141966
12,"[99, 147, 146, 23, 151, 150, 39, 178, 129, 140, 41]","[1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1]",2,6043.728688794
13,"[181, 157, 49, 132, 106]","[1, 1, 2, 1, 2]",2,1807.9741019159999
14,[92],[15],2,195.0098141966
