,customer,weight,round,length
0,"[31, 52, 43, 44, 45, 18, 34, 35, 36, 20, 19, 38, 33, 21, 13, 51, 1, 2, 14, 49, 48, 7, 6, 47, 46, 42, 17, 39, 23, 32, 24, 3, 25, 41, 40, 54]","[3, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 1, 3, 3, 1, 2, 2, 3, 4, 2, 1, 3, 2, 2, 2, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,9884.259771828503
