,BID
0,28193
1,28228
2,28242
3,28274
4,28284
5,28301
6,28328
7,28341
8,28373
9,28423
10,28465
11,28486
12,28503
13,28517
14,28529
15,28576
16,28586
17,28610
18,28617
19,28650
20,28774
21,28841
22,28869
23,28908
24,28956
25,28968
26,28987
27,29015
28,29048
29,29064
30,29088
31,29118
32,29150
33,29189
34,29213
35,29246
36,29271
37,29292
38,29324
39,29327
40,29369
41,29405
42,29430
43,29463
44,29486
45,29517
46,29536
47,29563
48,29566
49,29569
50,29604
51,29612
52,29629
53,29633
54,29655
55,29661
56,29693
57,29725
58,29743
59,29761
60,29787
61,29803
62,29824
63,29832
64,29855
65,29867
66,29899
67,29921
68,29954
69,29983
70,30001
71,30023
72,30034
73,30047
74,30083
75,30102
76,30123
77,30130
78,30142
79,30146
80,30236
81,30242
82,30263
83,30264
84,30285
85,30290
86,30294
87,30318
88,30375
89,30381
90,30397
91,30415
92,30429
93,30448
94,30452
95,30461
96,30467
97,30496
98,30514
99,30530
100,30557
101,30597
102,30599
103,30622
104,30687
105,30691
106,30729
107,30730
108,30745
109,30791
110,30803
111,30814
112,30815
113,30820
114,30861
115,30865
116,30882
117,30939
118,30975
119,30982
120,31010
121,31039
122,31041
123,31063
124,31066
125,31091
126,31138
127,31221
128,31246
129,31256
130,31284
131,31295
132,31329
133,31331
134,31335
135,31342
136,31358
137,31397
138,31472
139,31480
140,31497
141,31508
142,31529
143,31582
144,31632
145,31704
