,customer,weight,round,length
0,"[22, 12, 23, 24, 13, 27, 29, 28, 3, 26, 14, 33, 34, 32, 7, 19, 20, 17, 2, 35]","[2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1]",0,3607.5675513879005
