,customer,weight,round,length
0,"[147, 65, 64, 242, 61, 63, 62, 174, 157, 66]","[2, 2, 1, 1, 1, 1, 1, 1, 2, 3]",0,3065.0415137484993
1,"[51, 58, 59, 241, 156, 240, 239, 60, 52]","[4, 2, 1, 3, 1, 1, 1, 1, 1]",0,2536.5829565159006
2,"[53, 177, 71, 247, 245, 244, 21, 158, 25, 214, 22]","[1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1]",0,3445.9308111034006
3,"[206, 219, 99, 96, 44, 47, 46, 167, 97, 98, 189, 45, 48]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,4206.9185301713005
4,"[15, 202, 134, 207, 131, 133, 170, 208, 183, 100, 101, 216]","[1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1]",0,4165.4548361702
5,"[144, 168, 169, 233, 235, 234, 12, 11]","[1, 4, 3, 1, 3, 1, 1, 1]",1,4928.712496300201
6,"[83, 113, 106, 112, 115, 109, 110, 111, 37, 107, 30, 119]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",1,4149.801082999499
7,"[140, 224, 1, 39, 210, 211, 38, 35, 36]","[1, 1, 1, 1, 1, 3, 1, 5, 1]",1,4161.270050677001
8,"[223, 237, 236, 154, 155, 153, 171, 151, 142, 136, 138, 227]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2]",1,4121.304706124
9,"[90, 89, 248, 249, 250, 256, 121, 6, 232, 5, 7, 8, 9, 10]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,5332.410276173301
10,[],[],2,0.0
11,[],[],2,0.0
12,"[27, 255, 32, 73, 19, 159, 18, 160, 29, 252, 253, 250]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",2,5902.236495187201
13,"[114, 55, 260, 33, 75, 78, 123, 196, 124]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",2,10023.584126287999
14,[],[],2,0.0
