,customer,weight,round,length
0,"[180, 144, 86, 220, 88, 35, 87, 104]","[1, 4, 1, 2, 1, 1, 1, 4]",0,5005.176171455999
1,"[176, 129, 128, 60, 69, 194, 67, 116, 181, 19, 156, 21]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3]",0,4695.419520627001
2,"[132, 134, 204, 13, 205, 119, 201, 46, 45, 25, 16, 56, 57, 175]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,4367.254584367401
3,"[133, 22, 213, 62, 63, 186, 64, 185, 184, 157, 183]","[1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2]",0,2854.7585603279995
4,"[110, 174, 158, 223, 42, 71, 72, 138, 29, 215, 214, 27, 26]","[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,4943.413676465
5,"[98, 147, 150, 162, 163, 160, 145, 226, 168, 97]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1,7236.765559579999
6,"[199, 5, 7, 9, 211, 12, 6, 94, 11, 10, 8]","[1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2]",1,14388.6797554529
7,"[230, 149, 148, 193, 192, 120, 121, 31]","[1, 1, 7, 2, 1, 1, 1, 1]",1,8893.081051547999
8,"[209, 54, 52, 93, 152, 83, 222, 68, 0, 188, 65, 66]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,8419.50022923
9,"[107, 76, 77, 78, 80, 172, 82, 228, 106, 105]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 3]",1,7921.8753702939985
