,customer,weight,round,length
0,"[22, 79, 18, 16, 25, 26, 75, 78, 77, 73, 4, 76, 74, 6, 5, 13, 12, 9, 8, 63, 10, 7, 19, 28, 1, 50, 58, 51, 52, 0, 56, 62, 11, 32, 69, 68, 67, 24, 66, 65, 45, 23, 46, 31, 47, 49]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,9837.405144267499
