,customer,weight,round,length
0,[60],[15],0,4124.18169072
1,[24],[15],0,3194.36313284
2,"[79, 24, 149, 66, 120]","[1, 10, 2, 1, 1]",0,8044.0774527402
3,"[121, 133, 130, 134, 88, 132, 60]","[3, 1, 1, 1, 1, 1, 7]",0,5415.515422705001
4,"[60, 13, 50, 12, 1, 111, 57]","[3, 3, 1, 1, 1, 1, 5]",1,12528.218421262998
5,"[56, 144, 143, 116, 7, 77, 29, 75, 26, 27, 95, 72, 31]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",1,11354.318057550003
6,"[108, 62, 55, 53, 35, 54, 82, 52, 102, 49, 89]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2]",1,8721.828968377
7,"[15, 51, 11, 137, 17, 105, 106, 107, 93, 94, 81, 141]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",1,8745.299329555
8,[],[],2,0.0
9,"[122, 96, 29, 70, 9, 84, 5]","[5, 1, 1, 1, 1, 1, 1]",2,18611.322125469
10,[],[],2,0.0
11,"[4, 37, 3, 64, 100, 101, 124, 123, 18]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",2,22021.032291813997
