,customer,weight,round,length
0,"[120, 121, 133, 130, 134, 88, 132, 66, 149, 24]","[1, 3, 1, 1, 1, 1, 1, 1, 2, 3]",0,5229.1986432001995
1,[24],[15],0,3194.36313284
2,"[60, 24]","[8, 7]",1,4714.65759007
3,"[60, 79]","[14, 1]",1,8101.5977062
4,"[111, 1, 12, 50, 51, 11, 108, 107, 137, 93, 94, 81, 141]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",2,8694.327038590001
5,"[57, 56, 31, 72, 15, 13, 60]","[5, 1, 1, 1, 1, 3, 3]",2,14373.771699302
6,"[17, 106, 89, 105, 102, 52, 82, 54, 35, 53, 55, 62]","[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1]",3,8597.360703636
7,"[95, 75, 29, 77, 7, 26, 27, 143, 144, 116, 49]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3]",3,15965.465023587
8,"[18, 124, 123, 101, 100, 64, 4, 37, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",4,22021.032291813997
9,"[96, 5, 9, 84, 70, 29, 122]","[1, 1, 1, 1, 1, 1, 5]",4,18611.322125469
