,customer,weight,round,length
0,"[161, 162, 27, 133, 124, 134, 265, 132, 30]","[2, 2, 1, 1, 1, 1, 2, 3, 2]",0,5240.629165372399
1,"[232, 150, 260, 259, 233, 153, 152, 68, 67, 230, 43, 45, 189, 202, 204]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,16956.609268946
2,"[73, 72, 74, 71, 115, 116, 20, 19, 76]","[2, 2, 2, 1, 1, 1, 2, 1, 3]",0,14390.632129405996
3,"[239, 49, 123, 122, 209, 157, 159, 160, 125, 121, 120, 75]","[1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]",0,16804.3239661267
4,"[77, 206, 23, 46, 262, 261, 114, 201, 203, 205, 263]","[2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0,12960.9482113179
5,"[41, 187, 186, 185, 188, 227]","[1, 1, 1, 2, 2, 5]",1,25571.381313624006
6,"[7, 69, 257, 196, 107, 106, 140, 177, 142, 226, 59, 221, 139]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,24426.325390225997
7,"[84, 83, 118, 182, 181, 64, 65, 66, 63]","[2, 1, 1, 1, 3, 2, 2, 1, 2]",1,24333.869497318603
8,"[231, 70, 192, 190, 198, 44, 197, 191, 189]","[1, 1, 2, 2, 2, 1, 1, 1, 1]",1,16542.256422142
9,"[6, 174, 248, 176, 245, 34, 247, 219, 37]","[1, 1, 1, 2, 1, 1, 1, 1, 1]",1,21150.748471369
