,customer,weight,round,length
0,"[221, 226, 177, 187, 186, 188, 185, 227, 91]","[1, 1, 1, 1, 1, 2, 2, 5, 1]",0,2000005837.8788278
1,"[90, 89, 86, 270, 269, 88, 93, 210, 33, 32, 155, 24, 80]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",0,3277.617335472
2,"[231, 192, 190, 198, 197, 191, 189, 259, 260, 153, 152]","[1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1]",0,2000003745.7888374
3,"[201, 202, 7, 6, 174, 248, 176, 247, 219, 245, 69, 257, 196]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",0,2000016790.8946164
4,"[63, 66, 84, 83, 65, 64, 182, 181, 127]","[2, 1, 1, 1, 2, 2, 1, 3, 2]",0,2000001213.7787342
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[140, 41, 84, 118]","[1, 1, 1, 1]",1,2000003338.2993731
9,[],[],1,0.0
